Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
39981764,08/11/2018 09:14:00 AM,08/18/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,,,,,,,,,,DSNY Garage,Closed,,Â A Litter Basket was removed from this location due to household and/or commercial waste being placed in and/or alongside the basket.,08/18/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
40207087,09/06/2018 10:48:00 AM,09/10/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10038,ST JAMES PLACE,ST JAMES PLACE,JAMES STREET,OLIVER STREET,,,BLOCKFACE,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,09/10/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,984657,199021,Unspecified,MANHATTAN,,,,,,,,40.71294340699413,-73.99853188900016,"(40.71294340699413, -73.99853188900016)"
40450264,10/02/2018 05:41:00 PM,10/06/2018 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,354 EAST    8 STREET,EAST    8 STREET,AVENUE C,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,10/06/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,990335,203244,Unspecified,MANHATTAN,,,,,,,,40.72453244317498,-73.97804666085946,"(40.72453244317498, -73.97804666085946)"
41327801,01/02/2019 10:56:00 AM,01/04/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,,WESTBROADWAY,WESTBROADWAY,,,,,ADDRESS,,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/04/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
40605398,10/19/2018 05:40:00 PM,10/20/2018 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,,,AVENUE A,EAST 10 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,10/20/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,989176,204451,Unspecified,MANHATTAN,,,,,,,,40.72784608591825,-73.982227193827,"(40.72784608591825, -73.982227193827)"
40638968,10/23/2018 01:44:00 PM,10/24/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,1 PIKE STREET,PIKE STREET,ALLEN STREET,EAST BROADWAY,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,10/24/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,986247,199511,Unspecified,MANHATTAN,,,,,,,,40.71428812409012,-73.99279637145288,"(40.71428812409012, -73.99279637145288)"
40704104,10/30/2018 01:42:00 PM,10/31/2018 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,AVENUE A,EAST 10 STREET,AVENUE A,EAST 10 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/31/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,989176,204451,Unspecified,MANHATTAN,,,,,,,,40.72784608591825,-73.982227193827,"(40.72784608591825, -73.982227193827)"
41096944,12/01/2018 05:50:00 AM,12/04/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,251 CLINTON STREET,CLINTON STREET,CHERRY STREET,SOUTH STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,12/04/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,987927,198450,Unspecified,MANHATTAN,,,,,,,,40.71137539320482,-73.98673681282776,"(40.71137539320482, -73.98673681282776)"
41152237,12/08/2018 11:45:00 AM,12/13/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,570 GRAND STREET,GRAND STREET,MADISON STREET,FDR DRIVE EXIT 4 SOUTHBOUND,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,12/13/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,990034,199306,Unspecified,MANHATTAN,,,,,,,,40.71372378275308,-73.97913598643467,"(40.71372378275308, -73.97913598643467)"
41182901,12/12/2018 04:20:00 PM,12/13/2018 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,,,AVENUE A,EAST 10 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/13/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,989176,204451,Unspecified,MANHATTAN,,,,,,,,40.72784608591825,-73.982227193827,"(40.72784608591825, -73.982227193827)"
41321578,01/01/2019 09:18:00 AM,01/03/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,100 1 AVENUE,1 AVENUE,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/03/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,988105,203953,Unspecified,MANHATTAN,,,,,,,,40.72647972881244,-73.9860916031564,"(40.72647972881244, -73.9860916031564)"
41483432,01/20/2019 10:29:00 AM,01/23/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,9 DELANCEY STREET,DELANCEY STREET,BOWERY,CHRYSTIE STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,01/23/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986083,201633,Unspecified,MANHATTAN,,,,,,,,40.72011254060361,-73.99338737853634,"(40.72011254060361, -73.99338737853634)"
41891657,03/06/2019 09:32:00 AM,03/11/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,ALLEN STREET,EAST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,03/11/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,987399,202661,Unspecified,MANHATTAN,,,,,,,,40.722933781818995,-73.98863937450832,"(40.722933781818995, -73.98863937450832)"
41894935,03/07/2019 08:46:00 AM,03/11/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,290 GRAND STREET,GRAND STREET,ELDRIDGE STREET,ALLEN STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was removed from this location due to household and/or commercial waste being placed in and/or alongside the basket.,03/11/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986440,200729,Unspecified,MANHATTAN,,,,,,,,40.71763119682121,-73.99209978076,"(40.71763119682121, -73.99209978076)"
42008495,03/20/2019 02:55:00 AM,03/22/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,291 GRAND STREET,GRAND STREET,ELDRIDGE STREET,ALLEN STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,03/22/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986438,200723,Unspecified,MANHATTAN,,,,,,,,40.7176147287562,-73.99210699752233,"(40.7176147287562, -73.99210699752233)"
42008562,03/19/2019 03:26:00 PM,03/22/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,285 DELANCEY STREET,DELANCEY STREET,CANNON STREET,NYCTA SUBWAY,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,03/22/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,989824,200104,Unspecified,MANHATTAN,,,,,,,,40.71591423678351,-73.97989283653004,"(40.71591423678351, -73.97989283653004)"
42119481,04/02/2019 08:27:00 AM,04/06/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10038,21 CATHERINE STREET,CATHERINE STREET,EAST BROADWAY,HENRY STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,04/06/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,985038,199034,Unspecified,MANHATTAN,,,,,,,,40.71297906316602,-73.99715756244011,"(40.71297906316602, -73.99715756244011)"
29599096,12/28/2014 08:43:00 PM,12/31/2014 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,,,,,SOUTH STREET,MONTGOMERY STREET,INTERSECTION,,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,12/31/2014 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
42282730,04/20/2019 09:19:00 AM,04/22/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10013,77 BAYARD STREET,BAYARD STREET,MOTT STREET,MULBERRY STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,04/22/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,984632,200014,Unspecified,MANHATTAN,,,,,,,,40.71566895598535,-73.99862201146173,"(40.71566895598535, -73.99862201146173)"
42674170,05/15/2019 08:17:00 AM,05/16/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,,,,,HESTER STREET,LUDLOW STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/16/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986867,200060,Unspecified,MANHATTAN,,,,,,,,40.7157948361671,-73.99055967847579,"(40.7157948361671, -73.99055967847579)"
42675495,05/15/2019 08:21:00 AM,05/16/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,HESTER STREET,LUDLOW STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,05/16/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986867,200060,Unspecified,MANHATTAN,,,,,,,,40.7157948361671,-73.99055967847579,"(40.7157948361671, -73.99055967847579)"
42684385,05/16/2019 10:13:00 AM,05/17/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,CHRYSTIE STREET,EAST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,05/17/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986738,202922,Unspecified,MANHATTAN,,,,,,,,40.72365037422938,-73.99102396312567,"(40.72365037422938, -73.99102396312567)"
42686323,05/16/2019 11:11:00 AM,05/17/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,195 CHRYSTIE STREET,CHRYSTIE STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,05/17/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986494,202292,Unspecified,MANHATTAN,,,,,,,,40.721921241901896,-73.99190445974854,"(40.721921241901896, -73.99190445974854)"
42715178,05/18/2019 04:08:00 PM,05/21/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,DELANCY STREET,LEWIS STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,05/21/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,990054,200014,Unspecified,MANHATTAN,,,,,,,,40.715667060433,-73.97906323213479,"(40.715667060433, -73.97906323213479)"
42882850,06/05/2019 10:27:00 AM,06/06/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,95 BOWERY,BOWERY,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/06/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,985546,200664,Unspecified,MANHATTAN,,,,,,,,40.717452963554265,-73.99532481427119,"(40.717452963554265, -73.99532481427119)"
42915914,06/07/2019 03:35:00 PM,06/08/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,165 AVENUE A,AVENUE A,EAST 10 STREET,EAST 11 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/08/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,989220,204536,Unspecified,MANHATTAN,,,,,,,,40.728079365574025,-73.98206838085586,"(40.728079365574025, -73.98206838085586)"
42919296,06/08/2019 04:01:00 PM,06/10/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,134 1 AVENUE,1 AVENUE,ST MARKS PLACE,EAST 9 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,06/10/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,988347,204389,Unspecified,MANHATTAN,,,,,,,,40.727676333849416,-73.98521822954648,"(40.727676333849416, -73.98521822954648)"
32013505,11/18/2015 02:07:00 PM,11/19/2015 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,,,,,,,,,,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,11/19/2015 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
43001040,06/15/2019 01:39:00 PM,06/20/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,95 EAST HOUSTON STREET,EAST HOUSTON STREET,BOWERY,2 AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/20/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986398,203057,Unspecified,MANHATTAN,,,,,,,,40.72402100560953,-73.99225054886486,"(40.72402100560953, -73.99225054886486)"
32603550,02/04/2016 04:56:00 PM,02/06/2016 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,,,,,,,,,,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,02/06/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
32953124,03/20/2016 10:40:00 PM,03/21/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,GRAND STREET,GRAND STREET,FORSYTH STREET,ALLEN STREET,,,BLOCKFACE,,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/21/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
32953123,03/21/2016 08:26:00 AM,03/21/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,GRAND STREET,GRAND STREET,ALLEN STREET,FORSYTH STREET,,,BLOCKFACE,,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/21/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
33190425,04/21/2016 06:48:00 PM,04/21/2016 06:48:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,,,,,,,,,,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,04/21/2016 06:48:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
34494093,10/07/2016 10:07:00 PM,10/08/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,,,,,CHYSTIE ST,HESTER STREET,INTERSECTION,,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,10/08/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
34512740,10/11/2016 08:51:00 AM,10/11/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,,,,,EAST 8 STREET,1 AVENUE,INTERSECTION,,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/11/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
36427558,06/11/2017 07:23:00 PM,06/12/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,EAST BROADWAY,EAST BROADWAY,SAMUEL,DICKSTEIN PLAZA,,,BLOCKFACE,,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/12/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
29633804,01/04/2015 04:40:00 PM,01/04/2015 04:40:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,249 ELDRIDGE STREET,ELDRIDGE STREET,STANTON STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,01/04/2015 04:40:00 PM,03 MANHATTAN,MANHATTAN,987141,202632,Unspecified,MANHATTAN,,,,,,,,40.72285427191464,-73.9895701717694,"(40.72285427191464, -73.9895701717694)"
29836213,01/31/2015 03:31:00 PM,,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,,,,,EAST 13 STREET,1 AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,03 MANHATTAN,MANHATTAN,988942,205474,Unspecified,MANHATTAN,,,,,,,,40.73065409813511,-73.98307074289748,"(40.73065409813511, -73.98307074289748)"
37384890,10/08/2017 04:42:00 PM,10/10/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,MONROE STREET,MONROE STREET,PIKE STREET,MARKET STREET,,,BLOCKFACE,,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,10/10/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
30669940,05/21/2015 11:30:00 PM,05/26/2015 12:00:00 PM,DSNY,Manhattan 06,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,,,,,EAST 14 STREET,1 AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,05/26/2015 12:00:00 PM,03 MANHATTAN,MANHATTAN,989085,205728,Unspecified,MANHATTAN,,,,,,,,40.731351188882584,-73.98255460051172,"(40.731351188882584, -73.98255460051172)"
30884809,06/18/2015 01:32:00 PM,06/18/2015 01:32:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,,,EAST 13 STREET,1 AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,06/18/2015 01:32:00 PM,03 MANHATTAN,MANHATTAN,988942,205474,Unspecified,MANHATTAN,,,,,,,,40.73065409813511,-73.98307074289748,"(40.73065409813511, -73.98307074289748)"
31212378,08/01/2015 10:13:00 AM,,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,DELANCEY STREET,FDR DRIVE,INTERSECTION,NEW YORK,,DSNY Garage,Open,,The Department of Sanitation is in the process of investigating this complaint.,,03 MANHATTAN,MANHATTAN,990723,199751,Unspecified,MANHATTAN,,,,,,,,40.714944724179205,-73.97665020158652,"(40.714944724179205, -73.97665020158652)"
33174201,04/20/2016 08:06:00 AM,04/21/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,75 CHRYSTIE STREET,CHRYSTIE STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,04/21/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,985825,200572,Unspecified,MANHATTAN,,,,,,,,40.71720040035492,-73.9943183722054,"(40.71720040035492, -73.9943183722054)"
33399164,05/19/2016 07:43:00 PM,05/20/2016 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,,,,,AVENUE A,EAST 7 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,05/20/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,988814,203798,Unspecified,MANHATTAN,,,,,,,,40.726053954118946,-73.98353371783699,"(40.726053954118946, -73.98353371783699)"
33497564,06/01/2016 02:21:00 PM,06/02/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,206 RIVINGTON STREET,RIVINGTON STREET,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/02/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,988981,201023,Unspecified,MANHATTAN,,,,,,,,40.7184371622771,-73.982933155532,"(40.7184371622771, -73.982933155532)"
34519052,10/11/2016 11:03:00 AM,10/12/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,DELANCY STREET,LEWIS STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,10/12/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,990054,200014,Unspecified,MANHATTAN,,,,,,,,40.715667060433,-73.97906323213479,"(40.715667060433, -73.97906323213479)"
35337937,01/24/2017 02:08:00 PM,01/25/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,DELANCEY STREET,LUDLOW STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,01/25/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,987296,201153,Unspecified,MANHATTAN,,,,,,,,40.718794721647406,-73.98901164934453,"(40.718794721647406, -73.98901164934453)"
42513120,04/30/2019 08:54:00 AM,04/30/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10003,38 COOPER SQUARE,COOPER SQUARE,EAST 5 STREET,EAST 6 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/30/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986778,204591,Unspecified,MANHATTAN,,,,,,,,40.72823136215127,-73.99087902688996,"(40.72823136215127, -73.99087902688996)"
42899425,06/07/2019 12:05:00 PM,06/08/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,,,,,GRAND STREET,MADISON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/08/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,989991,199320,Unspecified,MANHATTAN,,,,,,,,40.71376223741852,-73.97929108385776,"(40.71376223741852, -73.97929108385776)"
42924206,06/09/2019 03:39:00 PM,06/10/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,CHRYSTIE STREET,EAST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/10/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,986738,202922,Unspecified,MANHATTAN,,,,,,,,40.72365037422938,-73.99102396312567,"(40.72365037422938, -73.99102396312567)"
42942171,06/11/2019 11:57:00 AM,06/12/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,GRAND STREET,ABRAHAM KAZAN STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,06/12/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,989337,199575,Unspecified,MANHATTAN,,,,,,,,40.714462551731266,-73.9816499977248,"(40.714462551731266, -73.9816499977248)"
42966687,06/13/2019 02:41:00 PM,06/14/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,150 ORCHARD STREET,ORCHARD STREET,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,06/14/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,987322,201834,Unspecified,MANHATTAN,,,,,,,,40.720663893670256,-73.98891754434058,"(40.720663893670256, -73.98891754434058)"
43077051,06/24/2019 09:10:00 AM,06/25/2019 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,EAST HOUSTON STREET,EAST 1 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/25/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,987816,202492,Unspecified,MANHATTAN,,,,,,,,40.72246975943296,-73.98713505606007,"(40.72246975943296, -73.98713505606007)"
